Resistance ,Current ,Voltage ,Time,timestamp,relative humidity [%RH],temperature [degC]
1751854,3747,256,13:40:58,2023-11-29T13:39:09.111,34.59,21.4
1752405,3749,256,13:41:00,2023-11-29T13:39:10.110,34.59,21.4
1752980,3750,256,13:41:01,2023-11-29T13:39:11.113,34.59,21.4
1753397,3751,256,13:41:02,2023-11-29T13:39:12.110,34.59,21.4
1753765,3753,256,13:41:04,2023-11-29T13:39:13.106,34.59,21.4
1754222,3754,256,13:41:05,2023-11-29T13:39:14.108,34.59,21.4
1754599,3755,256,13:41:06,2023-11-29T13:39:15.099,34.59,21.4
1755151,3757,256,13:41:08,2023-11-29T13:39:16.100,34.06,21.4
1755570,3758,256,13:41:09,2023-11-29T13:39:17.104,34.06,21.4
1755975,3760,256,13:41:10,2023-11-29T13:39:18.102,34.06,21.4
1756576,3761,256,13:41:12,2023-11-29T13:39:19.100,34.06,21.36
1757180,3763,256,13:41:14,2023-11-29T13:39:20.093,34.06,21.4
1757741,3764,256,13:41:15,2023-11-29T13:39:21.098,34.06,21.4
1758002,3766,256,13:41:17,2023-11-29T13:39:22.091,34.06,21.4
1758539,3767,256,13:41:18,2023-11-29T13:39:23.086,33.53,21.4
1759139,3768,256,13:41:19,2023-11-29T13:39:24.094,33.53,21.4
1759440,3770,256,13:41:21,2023-11-29T13:39:25.088,33.53,21.4
1759845,3771,256,13:41:22,2023-11-29T13:39:26.089,33.53,21.36
1760291,3772,256,13:41:23,2023-11-29T13:39:27.090,33.53,21.4
1760721,3774,256,13:41:25,2023-11-29T13:39:28.084,33.53,21.4
1761191,3775,256,13:41:26,2023-11-29T13:39:29.082,33.53,21.4
1761703,3777,256,13:41:28,2023-11-29T13:39:30.080,33.53,21.36
1762201,3778,256,13:41:29,2023-11-29T13:39:31.084,33.53,21.4
1762710,3779,256,13:41:30,2023-11-29T13:39:32.079,33.53,21.4
1763021,3781,256,13:41:32,2023-11-29T13:39:33.071,33.53,21.4
1763625,3782,256,13:41:33,2023-11-29T13:39:34.077,33.53,21.4
1764017,3783,256,13:41:34,2023-11-29T13:39:35.078,33.53,21.4
1764644,3785,256,13:41:36,2023-11-29T13:39:36.067,33.53,21.4
1766149,3786,256,13:41:37,2023-11-29T13:39:37.065,33.53,21.4
1766933,3788,256,13:41:39,2023-11-29T13:39:38.062,33.53,21.36
1767536,3789,256,13:41:40,2023-11-29T13:39:39.066,33.53,21.4
1767822,3790,256,13:41:41,2023-11-29T13:39:40.068,33.53,21.4
1768360,3792,256,13:41:43,2023-11-29T13:39:41.067,33.53,21.4
1768790,3793,256,13:41:44,2023-11-29T13:39:42.057,33.53,21.4
1769406,3794,256,13:41:46,2023-11-29T13:39:43.060,33.53,21.4
1769719,3796,256,13:41:47,2023-11-29T13:39:44.054,33.53,21.4
1770269,3797,256,13:41:48,2023-11-29T13:39:45.057,33.53,21.4
1770740,3799,256,13:41:50,2023-11-29T13:39:46.056,33.53,21.4
1771197,3800,256,13:41:51,2023-11-29T13:39:47.051,33.53,21.4
1771721,3801,256,13:41:52,2023-11-29T13:39:48.049,33,21.4
1772099,3803,256,13:41:54,2023-11-29T13:39:49.048,33,21.4
1772622,3804,256,13:41:55,2023-11-29T13:39:50.043,33,21.4
1773028,3806,256,13:41:57,2023-11-29T13:39:51.044,33,21.4
1773499,3807,256,13:41:58,2023-11-29T13:39:52.048,33,21.4
1773943,3808,256,13:41:59,2023-11-29T13:39:53.043,33,21.4
1774388,3810,256,13:42:01,2023-11-29T13:39:54.046,33,21.4
1774950,3811,256,13:42:02,2023-11-29T13:39:55.035,33,21.4
1775303,3813,256,13:42:04,2023-11-29T13:39:56.034,32.47,21.4
1775774,3814,256,13:42:05,2023-11-29T13:39:57.033,32.47,21.4
1776429,3815,256,13:42:06,2023-11-29T13:39:58.040,32.47,21.4
1776767,3817,256,13:42:08,2023-11-29T13:39:59.035,32.46,21.36
1777186,3818,256,13:42:09,2023-11-29T13:40:00.030,32.47,21.4
1777657,3820,256,13:42:11,2023-11-29T13:40:01.034,32.47,21.4
1778259,3821,256,13:42:12,2023-11-29T13:40:02.029,32.47,21.4
1778703,3822,256,13:42:13,2023-11-29T13:40:03.032,32.47,21.4
1779069,3824,256,13:42:15,2023-11-29T13:40:04.021,32.47,21.4
1779461,3825,256,13:42:16,2023-11-29T13:40:05.025,32.47,21.4
1779878,3827,256,13:42:18,2023-11-29T13:40:06.021,32.46,21.36
1780338,3828,256,13:42:19,2023-11-29T13:40:07.023,32.46,21.36
1781033,3829,256,13:42:21,2023-11-29T13:40:08.022,32.47,21.4
1781516,3831,256,13:42:22,2023-11-29T13:40:09.022,32.47,21.4
1781777,3832,256,13:42:23,2023-11-29T13:40:10.020,32.47,21.4
1782379,3834,256,13:42:25,2023-11-29T13:40:11.018,32.47,21.4
1782679,3835,256,13:42:26,2023-11-29T13:40:12.013,32.47,21.4
1783188,3836,256,13:42:28,2023-11-29T13:40:13.016,32.47,21.4
1783528,3838,256,13:42:29,2023-11-29T13:40:14.015,32.47,21.4
1784197,3839,256,13:42:30,2023-11-29T13:40:15.005,32.46,21.36
1784813,3841,256,13:42:32,2023-11-29T13:40:16.003,32.47,21.4
1785032,3842,256,13:42:33,2023-11-29T13:40:17.004,32.47,21.4
1785412,3844,256,13:42:35,2023-11-29T13:40:18.003,32.47,21.4
1785922,3845,256,13:42:36,2023-11-29T13:40:19.006,32.47,21.4
1786432,3846,256,13:42:38,2023-11-29T13:40:20.005,32.46,21.36
1787009,3848,256,13:42:39,2023-11-29T13:40:20.997,32.47,21.4
1787399,3849,256,13:42:40,2023-11-29T13:40:21.994,32.46,21.36
1787792,3851,256,13:42:42,2023-11-29T13:40:22.998,32.47,21.4
1788302,3852,256,13:42:43,2023-11-29T13:40:23.998,31.94,21.4
1788840,3854,256,13:42:45,2023-11-29T13:40:24.989,31.93,21.36
1789441,3855,256,13:42:46,2023-11-29T13:40:25.988,31.94,21.4
1789715,3856,256,13:42:48,2023-11-29T13:40:26.989,31.94,21.4
1790081,3858,256,13:42:49,2023-11-29T13:40:27.989,31.94,21.4
1790498,3859,256,13:42:51,2023-11-29T13:40:28.990,31.93,21.36
1791193,3861,256,13:42:52,2023-11-29T13:40:29.989,31.94,21.4
1791636,3862,256,13:42:53,2023-11-29T13:40:30.983,31.93,21.36
1792094,3864,256,13:42:55,2023-11-29T13:40:31.979,31.93,21.36
1792302,3865,256,13:42:56,2023-11-29T13:40:32.981,31.4,21.4
1792760,3866,256,13:42:58,2023-11-29T13:40:33.977,31.4,21.36
1793192,3868,256,13:42:59,2023-11-29T13:40:34.980,31.4,21.4
1793846,3869,256,13:43:01,2023-11-29T13:40:35.979,31.4,21.36
1794291,3871,256,13:43:02,2023-11-29T13:40:36.975,31.4,21.4
1794788,3872,256,13:43:03,2023-11-29T13:40:37.972,31.4,21.4
1795260,3874,256,13:43:05,2023-11-29T13:40:38.966,31.4,21.4
1795625,3875,256,13:43:06,2023-11-29T13:40:39.974,31.4,21.4
1796135,3877,256,13:43:08,2023-11-29T13:40:40.964,31.4,21.4
1796553,3878,256,13:43:09,2023-11-29T13:40:41.969,31.41,21.44
1796997,3879,256,13:43:11,2023-11-29T13:40:42.967,31.4,21.4
1797614,3881,256,13:43:12,2023-11-29T13:40:43.968,31.4,21.4
1798033,3882,256,13:43:14,2023-11-29T13:40:44.963,31.4,21.4
1798490,3884,256,13:43:15,2023-11-29T13:40:45.960,31.4,21.36
1798881,3885,256,13:43:17,2023-11-29T13:40:46.959,31.4,21.4
1799443,3887,256,13:43:18,2023-11-29T13:40:47.961,31.4,21.4
1799903,3888,256,13:43:19,2023-11-29T13:40:48.958,31.4,21.36
1800399,3890,256,13:43:21,2023-11-29T13:40:49.961,31.4,21.4
1800766,3891,256,13:43:22,2023-11-29T13:40:50.952,31.4,21.4
1801223,3892,256,13:43:24,2023-11-29T13:40:51.955,31.4,21.4
1801812,3894,256,13:43:25,2023-11-29T13:40:52.951,31.4,21.4
1802176,3895,256,13:43:27,2023-11-29T13:40:53.949,31.4,21.4
1802700,3897,256,13:43:28,2023-11-29T13:40:54.944,31.4,21.4
1803107,3898,256,13:43:30,2023-11-29T13:40:55.943,31.4,21.4
1803577,3900,256,13:43:31,2023-11-29T13:40:56.941,31.4,21.36
1804060,3901,256,13:43:33,2023-11-29T13:40:57.944,31.4,21.36
1804480,3903,256,13:43:34,2023-11-29T13:40:58.938,31.4,21.4
1804990,3904,256,13:43:36,2023-11-29T13:40:59.941,31.4,21.4
1805252,3906,256,13:43:37,2023-11-29T13:41:00.939,31.4,21.36
1805918,3907,256,13:43:39,2023-11-29T13:41:01.935,31.4,21.36
1806754,3909,256,13:43:40,2023-11-29T13:41:02.930,31.4,21.4
1808545,3910,256,13:43:41,2023-11-29T13:41:03.937,30.86,21.36
1811081,3912,256,13:43:43,2023-11-29T13:41:04.932,30.87,21.4
1813830,3913,256,13:43:44,2023-11-29T13:41:05.933,30.87,21.4
1816445,3914,256,13:43:46,2023-11-29T13:41:06.928,30.86,21.36
1819295,3916,256,13:43:47,2023-11-29T13:41:07.926,30.87,21.4
1822252,3917,256,13:43:49,2023-11-29T13:41:08.925,30.87,21.4
1824894,3919,256,13:43:50,2023-11-29T13:41:09.928,30.86,21.36
1826201,3920,256,13:43:52,2023-11-29T13:41:10.920,30.87,21.4
1827142,3922,256,13:43:53,2023-11-29T13:41:11.920,30.87,21.4
1827705,3923,256,13:43:55,2023-11-29T13:41:12.918,30.86,21.36
1828359,3925,256,13:43:56,2023-11-29T13:41:13.913,30.33,21.4
1829014,3926,256,13:43:58,2023-11-29T13:41:14.918,30.33,21.36
,,,,2023-11-29T13:41:15.910,30.33,21.4
,,,,2023-11-29T13:41:16.916,30.33,21.36
,,,,2023-11-29T13:41:17.911,30.33,21.36
,,,,2023-11-29T13:41:18.913,30.33,21.4
,,,,2023-11-29T13:41:19.904,30.33,21.4
,,,,2023-11-29T13:41:20.911,30.33,21.4
,,,,2023-11-29T13:41:21.900,30.33,21.4
,,,,2023-11-29T13:41:22.905,30.33,21.4
,,,,2023-11-29T13:41:23.897,30.33,21.4
,,,,2023-11-29T13:41:24.899,30.33,21.4
,,,,2023-11-29T13:41:25.897,30.33,21.4
,,,,2023-11-29T13:41:26.894,30.33,21.4
,,,,2023-11-29T13:41:27.896,30.33,21.4
,,,,2023-11-29T13:41:28.896,30.33,21.4
,,,,2023-11-29T13:41:29.893,30.33,21.4
,,,,2023-11-29T13:41:30.894,30.33,21.36
,,,,2023-11-29T13:41:31.890,30.33,21.4
,,,,2023-11-29T13:41:32.890,30.33,21.4
,,,,2023-11-29T13:41:33.883,30.33,21.36
,,,,2023-11-29T13:41:34.883,30.33,21.4
,,,,2023-11-29T13:41:35.883,30.33,21.36
,,,,2023-11-29T13:41:36.880,30.33,21.36
,,,,2023-11-29T13:41:37.883,30.33,21.36
,,,,2023-11-29T13:41:38.876,30.33,21.36
,,,,2023-11-29T13:41:39.873,30.33,21.4
,,,,2023-11-29T13:41:40.879,29.8,21.4
,,,,2023-11-29T13:41:41.874,29.79,21.36
,,,,2023-11-29T13:41:42.876,29.79,21.36
,,,,2023-11-29T13:41:43.874,29.79,21.36
,,,,2023-11-29T13:41:44.870,29.8,21.4
,,,,2023-11-29T13:41:45.870,29.79,21.36
,,,,2023-11-29T13:41:46.866,29.79,21.36
,,,,2023-11-29T13:41:47.865,29.79,21.36
,,,,2023-11-29T13:41:48.866,29.26,21.36
,,,,2023-11-29T13:41:49.859,29.26,21.36
,,,,2023-11-29T13:41:50.856,29.79,21.36
,,,,2023-11-29T13:41:51.860,29.26,21.36
,,,,2023-11-29T13:41:52.859,29.26,21.36
,,,,2023-11-29T13:41:53.858,29.26,21.36
,,,,2023-11-29T13:41:54.855,29.26,21.36
,,,,2023-11-29T13:41:55.855,29.26,21.36
,,,,2023-11-29T13:41:56.846,29.26,21.36
,,,,2023-11-29T13:41:57.845,29.26,21.36
,,,,2023-11-29T13:41:58.850,29.26,21.36
,,,,2023-11-29T13:41:59.843,29.26,21.36
,,,,2023-11-29T13:42:00.845,29.26,21.36
,,,,2023-11-29T13:42:01.841,29.26,21.36
,,,,2023-11-29T13:42:02.844,29.26,21.36
,,,,2023-11-29T13:42:03.843,29.26,21.36
,,,,2023-11-29T13:42:04.839,29.26,21.36
,,,,2023-11-29T13:42:05.835,29.26,21.36
,,,,2023-11-29T13:42:06.831,29.26,21.36
,,,,2023-11-29T13:42:07.833,29.26,21.36
,,,,2023-11-29T13:42:08.831,29.26,21.36
,,,,2023-11-29T13:42:09.831,29.26,21.36
,,,,2023-11-29T13:42:10.830,29.26,21.36
,,,,2023-11-29T13:42:11.823,29.26,21.36
,,,,2023-11-29T13:42:12.824,29.26,21.36
,,,,2023-11-29T13:42:13.824,29.26,21.36
,,,,2023-11-29T13:42:14.826,29.26,21.36
,,,,2023-11-29T13:42:15.821,29.26,21.36
,,,,2023-11-29T13:42:16.815,29.26,21.36
,,,,2023-11-29T13:42:17.812,29.26,21.36
,,,,2023-11-29T13:42:18.816,29.26,21.36
,,,,2023-11-29T13:42:19.815,29.26,21.36
,,,,2023-11-29T13:42:20.817,29.26,21.36
,,,,2023-11-29T13:42:21.809,29.26,21.36
,,,,2023-11-29T13:42:22.809,29.26,21.36
,,,,2023-11-29T13:42:23.808,29.26,21.36
,,,,2023-11-29T13:42:24.803,29.26,21.36
,,,,2023-11-29T13:42:25.804,29.26,21.36
,,,,2023-11-29T13:42:26.806,29.26,21.36
,,,,2023-11-29T13:42:27.803,29.26,21.36
,,,,2023-11-29T13:42:28.803,29.26,21.36
,,,,2023-11-29T13:42:29.796,29.26,21.36
,,,,2023-11-29T13:42:30.799,29.26,21.36
,,,,2023-11-29T13:42:31.795,29.26,21.36
,,,,2023-11-29T13:42:32.797,29.26,21.36
,,,,2023-11-29T13:42:33.798,28.72,21.36
,,,,2023-11-29T13:42:34.792,28.72,21.36
,,,,2023-11-29T13:42:35.788,29.26,21.36
,,,,2023-11-29T13:42:36.791,28.72,21.36
,,,,2023-11-29T13:42:37.785,28.72,21.36
,,,,2023-11-29T13:42:38.787,28.72,21.36
,,,,2023-11-29T13:42:39.784,28.72,21.36
,,,,2023-11-29T13:42:40.783,28.72,21.36
,,,,2023-11-29T13:42:41.778,28.72,21.36
,,,,2023-11-29T13:42:42.776,28.72,21.36
,,,,2023-11-29T13:42:43.776,28.72,21.36
,,,,2023-11-29T13:42:44.781,28.72,21.36
,,,,2023-11-29T13:42:45.777,28.72,21.36
,,,,2023-11-29T13:42:46.776,28.72,21.36
,,,,2023-11-29T13:42:47.768,28.18,21.36
,,,,2023-11-29T13:42:48.777,28.18,21.36
,,,,2023-11-29T13:42:49.771,28.72,21.36
,,,,2023-11-29T13:42:50.764,28.18,21.36
,,,,2023-11-29T13:42:51.766,28.18,21.36
,,,,2023-11-29T13:42:52.764,28.18,21.36
,,,,2023-11-29T13:42:53.757,28.18,21.36
,,,,2023-11-29T13:42:54.764,28.18,21.36
,,,,2023-11-29T13:42:55.757,28.18,21.36
,,,,2023-11-29T13:42:56.752,28.18,21.36
,,,,2023-11-29T13:42:57.753,28.18,21.36
,,,,2023-11-29T13:42:58.749,28.18,21.36
,,,,2023-11-29T13:42:59.748,28.18,21.36
,,,,2023-11-29T13:43:00.747,28.18,21.36
,,,,2023-11-29T13:43:01.750,28.18,21.36
,,,,2023-11-29T13:43:02.746,28.18,21.36
,,,,2023-11-29T13:43:03.749,28.18,21.36
,,,,2023-11-29T13:43:04.748,28.18,21.36
,,,,2023-11-29T13:43:05.739,28.18,21.36
,,,,2023-11-29T13:43:06.736,28.18,21.36
,,,,2023-11-29T13:43:07.740,28.18,21.36
,,,,2023-11-29T13:43:08.740,28.18,21.36
,,,,2023-11-29T13:43:09.740,28.18,21.36
,,,,2023-11-29T13:43:10.733,28.18,21.36
,,,,2023-11-29T13:43:11.736,28.18,21.36
,,,,2023-11-29T13:43:12.733,28.18,21.36
,,,,2023-11-29T13:43:13.734,28.18,21.36
,,,,2023-11-29T13:43:14.727,28.18,21.36
,,,,2023-11-29T13:43:15.723,28.18,21.36
,,,,2023-11-29T13:43:16.721,28.18,21.36
,,,,2023-11-29T13:43:17.721,28.18,21.36
,,,,2023-11-29T13:43:18.717,28.18,21.36
,,,,2023-11-29T13:43:19.719,28.18,21.36
,,,,2023-11-29T13:43:20.718,28.18,21.36
,,,,2023-11-29T13:43:21.719,28.18,21.36
,,,,2023-11-29T13:43:22.712,28.18,21.36
,,,,2023-11-29T13:43:23.709,28.18,21.36
,,,,2023-11-29T13:43:24.709,28.18,21.36
,,,,2023-11-29T13:43:25.714,28.18,21.36
,,,,2023-11-29T13:43:26.706,28.18,21.36
,,,,2023-11-29T13:43:27.706,28.18,21.36
,,,,2023-11-29T13:43:28.706,28.18,21.36
,,,,2023-11-29T13:43:29.710,27.64,21.36
,,,,2023-11-29T13:43:30.704,28.18,21.36
,,,,2023-11-29T13:43:31.696,28.18,21.36
,,,,2023-11-29T13:43:32.702,28.18,21.36
,,,,2023-11-29T13:43:33.704,27.64,21.36
,,,,2023-11-29T13:43:34.697,27.64,21.36
,,,,2023-11-29T13:43:35.699,27.64,21.36
,,,,2023-11-29T13:43:36.691,27.64,21.36
,,,,2023-11-29T13:43:37.695,27.64,21.36
,,,,2023-11-29T13:43:38.694,27.64,21.36
,,,,2023-11-29T13:43:39.689,27.64,21.36
,,,,2023-11-29T13:43:40.700,27.64,21.36
,,,,2023-11-29T13:43:41.682,27.1,21.36
,,,,2023-11-29T13:43:42.682,27.1,21.36
,,,,2023-11-29T13:43:43.685,27.1,21.36
,,,,2023-11-29T13:43:44.681,27.1,21.36
,,,,2023-11-29T13:43:45.684,27.1,21.36
,,,,2023-11-29T13:43:46.679,27.1,21.36
,,,,2023-11-29T13:43:47.678,27.1,21.36
,,,,2023-11-29T13:43:48.671,26.56,21.36
,,,,2023-11-29T13:43:49.676,26.02,21.36
,,,,2023-11-29T13:43:50.676,26.02,21.36
,,,,2023-11-29T13:43:51.675,26.02,21.36
,,,,2023-11-29T13:43:52.663,26.02,21.36
,,,,2023-11-29T13:43:53.672,26.02,21.36
,,,,2023-11-29T13:43:54.669,26.02,21.32
,,,,2023-11-29T13:43:55.665,26.02,21.36
,,,,2023-11-29T13:43:56.664,26.02,21.36
,,,,2023-11-29T13:43:57.660,26.02,21.36
,,,,2023-11-29T13:43:58.657,26.02,21.36
,,,,2023-11-29T13:43:59.656,26.02,21.36
,,,,2023-11-29T13:44:00.662,26.02,21.36
,,,,2023-11-29T13:44:01.651,26.02,21.36
,,,,2023-11-29T13:44:02.657,26.02,21.36
,,,,2023-11-29T13:44:03.656,26.02,21.36
,,,,2023-11-29T13:44:04.651,26.02,21.36
,,,,2023-11-29T13:44:05.651,26.02,21.36
,,,,2023-11-29T13:44:06.647,26.02,21.36
